SMILES,logPapp
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(OC)cc1)C(C)C,-4.48
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)cc(F)c1)C(C)C,-4.2399998
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1c(F)c(F)c(F)c(F)c1F)C(C)C,-4.1999998
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)C(C)C,-4.54
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(F)c(F)c1)C(C)C,-4.3299999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(F)cc1)C(C)C,-4.3600001
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NCC)/c1cccc(F)c1F)C(C)C,-4.0700002
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N(C)C,-4.0599999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)NC(=O)N(C)C,-4.1700001
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N1CCOCC1,-4.3899999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N1CCCC1,-4.0999999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)NC(=O)N1CCOCC1,-4.7399998
Fc1ccccc1\C(=C/C(=O)NC)\c1cc2n(C3CCCC3)c(nc2cc1)N,-5.1500001
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]1Oc1cc(O)c2c(O[C@@H](CC2=O)c2ccc(O)cc2)c1,-6.8200002
Clc1cc2NC(N3CCNCC3)=C3C(=Nc2cc1)C=CC=C3,-4.6799998
Oc1c(cccc1C(C)C)C(C)C,-4.77
S(=O)(=O)(N)c1ccc(N)cc1,-5.2600002
s1cnnc1NS(=O)(=O)c1ccc(NC(=O)CCCCCCCCC)cc1,-5.46
s1cnnc1NS(=O)(=O)c1ccc(cc1)CCCCCCCCCCCC,-5.3200002
O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)C1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,-5.3200002
s1cc(nc1NC(C)C)-c1nc2c(ccc(OC)c2)c(O[C@@H]2CC3N(C2)C(=O)[C@@H](NC(OC2CCCC2)=O)CCCCC\C=C/[C@H]2C[C@]2(NC3=O)C(O)=O)c1,-5.6599998
S(=O)(=O)(N)c1ccccc1-c1cnc(nc1)NC(=O)c1n(nc(c1)C(F)(F)F)-c1cc(ccc1)C(N)=N,-7
S(=O)(=O)(N)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C)-c2cc(ccc2)CN)cc1,-6
S(=O)(=O)(C)c1ccccc1-c1ccc(NC(=O)c2n(nc(c2)C)-c2cc(ccc2)CN)cc1,-5.9000001
S(=O)(=O)(N)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C(F)(F)F)-c2cc(ccc2)CN)cc1,-6
S(=O)(=O)(C)c1ccccc1-c1ccc(NC(=O)c2n(nc(c2)C(F)(F)F)-c2cc(ccc2)CN)cc1,-5.5
S(=O)(=O)(C)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C(F)(F)F)-c2cc(ccc2)CN)cc1,-5.3000002
Clc1cc(C(F)(F)F)c(NC(OC[C@H]2N=C(c3c(N(CC(=O)NC\C=C\C(OC)=O)C2=O)cccc3)c2ccccc2)=O)cc1,-5.4200001
Oc1c2c(ccc1)cccc2,-4.4899998
O=C(N[C@H]([C@@H](O)[C@@H](O)CC(C)C)CC1CCCCC1)CCCCCc1ccccc1,-5.1500001
OC(=O)CC(CC1CCN(CC1)C(=O)CCc1nc2NCCCc2cc1)c1cc2c(nc1)cccc2,-5.8899999
OC(=O)CC(CC1CCN(CC1)C(=O)CCc1nc2NCCCc2cc1)C1Cc2c(NC1)cccc2,-5.5999999
OC(=O)CC(C1CCN(CC1)C(=O)CCCc1nc2NCCCc2cc1)C1Cc2c(NC1)cccc2,-5.2199998
O=C1N(CC[C@H]1CCCc1nc2NCCCc2cc1)[C@@H](CC(O)=O)c1cc2c(nc1)cccc2,-5.6900001
FC1=CN([C@H]2O[C@@H](COC(=O)C(N)C(C)C)[C@H](O)C2)C(=O)NC1=O,-5.29
FC1=CN([C@H]2O[C@@H](COC(=O)[C@@H](N)C(C)C)[C@H](O)C2)C(=O)NC1=O,-6.0100002
Oc1ccc(cc1)C(OC)=O,-4.46
Oc1ccc(cc1)C(OCCC)=O,-4.3899999
Oc1ccc(cc1)C(OCCCC)=O,-4.4899998
Oc1ccc(cc1)C(OCCCCCCCC)=O,-4.8800001
O1C(CC)=C(C)C(=O)C(Cc2c(O)c(C(=O)C)c(O)c(C\C=C(\C)/C)c2O)=C1O,-4.71
Clc1cc2nc(sc2nc1)COc1ccc(F)c(C(=O)N)c1F,-4.3099999
n1ccn(c1)Cc1cc(ccc1)C#N,-4.1700001
n1c2c(n(c1)Cc1ccccc1)cccc2,-4.1500001
n1c2c(n(c1)Cc1cc(ccc1)C#N)cccc2,-4.1799998
OC(=O)c1ccc(cc1)Cn1c2c(nc1)cccc2,-5.5
S(=O)(=O)(N)c1ccc(cc1)Cn1c2c(nc1)cccc2,-4.6300001
OC(=O)c1ccc(cc1)Cn1nccc1,-5.4400001
OC(=O)Cc1ccc(cc1)Cn1nccc1,-5.54
OC(=O)c1cc(ccc1)Cc1ncccn1,-5.21
O=C(N)c1cc(ccc1)Cn1ccnc1,-5.1599998
O=C(N)c1cc(ccc1)Cn1c2c(nc1)cccc2,-4.5999999
n1c2c(n(c1)Cc1cc(ccc1)CN)cccc2,-4.5599999
n1c2c(n(c1)Cc1cc(N)ccc1)cccc2,-4.2399998
S(=O)(=O)(Nc1cc(ccc1)Cn1c2c(nc1)cccc2)C,-4.6300001
O=C(N[C@H](Cc1ccccc1)C(=O)N([C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N)C)C,-5.0900002
O=C(N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NC)C,-5.3800001
O(C)c1ccc(cc1)CN(CCN(C)C)c1ncccc1,-4.6599998
Clc1nc(N2CCNCC2)ccc1C(F)(F)F,-4.5999999
Clc1cc2[C@@H]3[C@@H](c4c(Oc2cc1)cccc4)CN(C3)C,-4.73
O=C1N(CCCCN2CCN(CC2)c2ncccn2)C(=O)CC(C1)(C)C,-4.6999998
OC1C(CC(=O)N(CCCCN2CCN(CC2)c2ncccn2)C1=O)(C)C,-4.8899999
FC(F)(F)c1cc(ncc1)N1CCN(CC1)CCCCN1CCCC1=O,-4.7399998
Clc1ccc(cc1)C1c2c(C=3N(C1)CCN=3)cccc2,-4.7199998
Fc1ccc(cc1)C(c1ccc(F)cc1)=C1CCN(CC1)CCCC(=O)N1CCCC1,-5.0599999
o1nc(c2c1cccc2)-c1ccccc1C(N)CC=C,-4.8699999
O1c2c3c4c(c(O)c2C)C(=O)C(NC(=O)/C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)\C=C\O[C@]1(C)C3=O)/C)=C1NC2(N=C14)CCN(CC2)CC(C)C,-5.02
FCCNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2c(C[C@H]1O)cccc2)C(C)C,-5.8000002
O[C@@H]1Cc2c(cccc2)[C@@H]1NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)NC,-5.8499999
FC(F)(F)CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2c(C[C@H]1O)cccc2)C(C)C,-5.54
s1cccc1C1OC2C(OC(O[C@H]3[C@@H]4[C@@H]([C@@H](c5c3cc3OCOc3c5)c3cc(OC)c(O)c(OC)c3)C(OC4)=O)C(O)C2O)CO1,-6.0500002
o1c2c(cc1-c1nc(ccn1)-c1[nH]c3c(c1)C(=O)NCC13CCCNC1)cccc2,-5.8200002
O(CCCOC)c1ncc(cc1)-c1nc(ccn1)-c1[nH]c2c(c1)C(=O)NCC12CCCNC1,-5.3800001
n1nnn(Cc2ccccc2)c1C(N1CCCN(CC1)C1CCC1)c1ccc(cc1)Cn1ncnc1,-6.3000002
S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)C1N(C)C(=O)N(C)C(=O)C1)cc(cc2)CC(O)=O,-4.9099998
O1Cc2c(N(c3cc(ccc13)C(O)=O)CCCN1CCN(CC1)C1N(C)C(=O)N(C)C(=O)C1)cccc2,-5.1199999
O1Cc2c(N(c3cc(ccc13)CC(O)=O)CCCN1CCCN(CC1)C1N(C)C(=O)N(C)C(=O)C1)cccc2,-5.8000002
O1Cc2c(N(c3cc(ccc13)C(C(O)=O)C)CCCN1CCCN(CC1)C1N(C)C(=O)N(C)C(=O)C1)cccc2,-5.7199998
O1Cc2c(N(c3cc(ccc13)C(O)=O)CCCN1CCCN(CC1)C1N(C)C(=O)N(C)C(=O)C1)cccc2,-5.5
O=C1N(C)C(=O)N(C)C(N2CCCN(CC2)CCCN2c3cc(ccc3CCc3c2cccc3)CC(O)=O)C1,-5.5900002
O=C1N(C)C(=O)N(C)C(N2CCCN(CC2)CCCN2c3cc(ccc3CCc3c2cccc3)C(C(O)=O)(C)C)C1,-5.2450004
O1Cc2c(cccc2)/C(/c2cc(ccc12)CC(O)=O)=C/CCN1CCN(CC1)C1N(C)C(=O)N(C)C(=O)C1,-5.1399999
O1Cc2c(cccc2)/C(/c2cc(ccc12)CC(O)=O)=C/CCN1CCCN(CC1)C1N(C)C(=O)N(C)C(=O)C1,-5.4000001
O1Cc2c(cccc2)/C(/c2cc(ccc12)C(O)=O)=C/CCN1CCN(CC1)C1N(C)C(=O)N(C)C(=O)C1,-5.0700002
O1Cc2c(cccc2)/C(/c2cc(ccc12)C(O)=O)=C/CCN1CCCN(CC1)C1N(C)C(=O)N(C)C(=O)C1,-5.4200001
O=C1N(C)C(=O)N(C)C(N2CCN(CC2)CC\C=C\2/c3cc(ccc3CCc3c/2cccc3)CC(O)=O)C1,-4.8299999
O=C1N(C)C(=O)N(C)C(N2CCCN(CC2)CC\C=C\2/c3cc(ccc3CCc3c/2cccc3)C(O)=O)C1,-5.1599998
O=C1N(COC)C(=O)N(COC)C(=O)C1(c1ccccc1)c1ccccc1,-4.4499998
O=C1NC(=O)NC(=O)C1(c1ccccc1)c1ccccc1,-4.46
O1[C@](CC[C@@H]1C(O)(C)C)(C)[C@@H]1[C@]2(CCC34[C@@H](C[C@H](O)C5C3(CC[C@H](O)C5(C)C)C4)[C@@]2(C[C@@H]1O)C)C,-4.5
O1C(C)(C)C1COc1c2OC(=O)C=Cc2c(OC)c2c1occ2,-4.3000002
O(C(=O)CCCCCCCCC)C,-3.51
O=C(NN)CCCCCCCCC,-4.1199999
O=C(N1CCNCC1)CCCCCCCCC,-3.8199999
O1CC(CCC(=O)CCC\C=C\c2c(C1=O)c(O)cc(O)c2)C,-4.98
O1CC(CCC(O)CCC\C=C\c2c(C1=O)c(O)cc(O)c2)C,-5.27
O1CC(CCC(O)CCCCCc2c(C1=O)c(O)cc(O)c2)C,-4.8200002
O1c2c(C(=O)C=C1c1cc(OC)c(O)c(O)c1)c(O)cc(O)c2,-6
O1c2c(C(=O)C=C1c1cc(OC)c(OC)c(OC)c1)c(O)cc(O)c2,-5.0999999
O1c2c(c(O)c(OC)c(O)c2)C(=O)C=C1c1ccc(O)cc1,-5.1799998
O1c2c(C(=O)C(OC)=C1c1cc(O)c(O)cc1)c(O)c(OC)c(OC)c2,-5.0900002
O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)c(O)c(O)c2,-6.6999998
O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)[C@H]1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,-5.3899999
O=C1c2c(N3C1=Nc1c(cccc1)C3=O)cccc2,-4.1999998
Brc1ccc(cc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)C[C@@](O)(Cc1ccccc1)C(=O)NC1CCOC1,-4.9699998
Brc1ccc(cc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H](C(C)C)C(=O)NCCOC,-5.3200002
Brc1ccc(cc1)CN(NC(=O)[C@@H](C(C)(C)C)CC(OC)=O)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H](C(C)(C)C)C(=O)NC,-5.5999999
O(C(=O)C[C@H](C(C)(C)C)C(=O)NN(Cc1ccc(cc1)-c1ncccc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H](C(C)(C)C)C(=O)NC)C,-5.4699998
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4cccc5)-c4ccccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.6799998
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5)-c4ccccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.8899999
s1cc(nc1-c1nc(O[C@H]2C[C@@H]3[C@@H](C2)C(=O)N[C@]2([C@H](\C=C/CCCCN(C)C3=O)C2)C(=O)NS(=O)(=O)C2CC2)c2c(n1)cc(OC)cc2)C(C)C,-5.2199998
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5)-c4ccc(F)cc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.6999998
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccccc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.8899999
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccc(OC)cc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-5.0500002
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccccc4)C3)C(=O)N(CCCCC\C=C/[C@@H]1C2)C)C1CC1,-4.5900002
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccc(F)cc4)C3)C(=O)N(CCCC\C=C/[C@@H]1C2)C)C1CC1,-4.4899998
S(=O)(=O)(NC(=O)[C@]12NC(=O)[C@H]3[C@@H](C[C@H](Oc4nc(nc5c4ccc(OC)c5C)-c4ccc(F)cc4)C3)C(=O)NCCCCC\C=C/[C@@H]1C2)C1CC1,-4.4899998
O=C(NO)C(C)c1ccc(cc1)CC(C)C,-4.6300001
OC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,-4.52
Fc1cc2c3N(C=C(C(O)=O)C2=O)[C@H](COc3c1N1CCN(CC1)C)C,-4.5500002
P(Oc1ccc(N(O)O)cc1)(OCC)(OCC)=O,-4.6900001
S(=O)(=O)(Nc1ncccc1)c1ccc(\N=N\c2cc(CC(=O)N)c(O)cc2)cc1,-5.7088718
O=C1N(c2c(cccc2)C1(Cc1ccncc1)Cc1ccncc1)c1ccccc1,-4.77
Clc1ccccc1C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)COCCN,-4.6700001
O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1,-5.6399999
S(=O)(=O)(Nc1cc2c(oc(CCCC)c2C(=O)c2ccc(OCCCN(CCCC)CCCC)cc2)cc1)C,-4.52
O(C)c1c(OC)cc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,-4.96
Clc1cc2c(cc1)C(c1ncccc1CC2)=C1CCNCC1,-4.0599999
FC(F)(F)c1cc(ccc1)C=1CCN(CC=1)CCc1cc2c(cc1)cccc2,-4.73
S(=O)(=O)(Nc1cc2S(=O)(=O)N/C(/Nc2cc1)=C/1\C(=O)[C@@H]2[C@H]3CC[C@@H]([C@@H]2N(Cc2ccc(F)cc2)C\1=O)C3)C,-5.8899999
O=C1CC[C@@]2([C@H]3[C@H]([C@H]4CC[C@@H](C(=O)CO)[C@]4(C[C@H]3O)C)CCC2=C1)C,-4.4850001
O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@H](CC[C@]12C)[C@]1(CC[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](OC)C2)C[C@@]1(O)CC3)C=O,-5.6999998
O1C(CO)C(O)C(O)C(O)C1Oc1cc2OC=C(C(=O)c2cc1)c1ccc(O)cc1,-6.3600001
N(CCCN1c2c(CCc3c1cccc3)cccc2)C,-4.6700001
O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)CO)[C@]4(CC3)C)CCC2=C1)C,-4.6700001
O=C(NCC(CC)C)\C=C\CCCCC\C=C/CC#CC#C,-4.4299998
Clc1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1C=O)CCCC,-5.1100001
O(C(=O)CC[C@@H](N)C(O)=O)CCOCn1c2N=C(NC(c2nc1)=C)N,-5.8099999
OC(=O)CCC(=O)CN,-5.3400002
O(CC(OCC)=O)c1ccc(cc1)C(=O)CN1CCN(CC1=O)C1CCN(CC1)C(OCOC(=O)C(C)(C)C)=O,-4.2600002
O(CC)C(=O)[C@@H](N[C@H](C(=O)N1CCC[C@H]1C(O)=O)C)CCc1ccccc1,-5.6719999
Fc1cc(F)ccc1C(O)(Cn1ncnc1)Cn1ncnc1,-4.6599998
O=C1N=C(Nc2n(cnc12)COC(CO)CO)N,-6.3699999
O1c2c(C(=O)C=C1c1ccc(OC)cc1)c(O)cc(O)c2,-4.8400002
O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H]1C,-5.8200002
O=C1N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H]1C,-5.8200002
O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C,-5.3000002
O=C1N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,-5.8200002
O=C1N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]1C,-5.8200002
O=C1N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,-5.3000002
OC(=O)C(C)c1ccc(cc1)CC(C)C,-4.2800002
O=C1N(Cc2c1cccc2)c1ccc(cc1)C(CC)C(O)=O,-4.3899999
O1c2c(C(=O)C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)=C1c1cc(OC)c(O)cc1)c(O)cc(O)c2,-6.54
O1C(C(O)C(O)C(O)C1CO)c1c([O-])cc2OC(=CC(=O)c2c1O)c1ccc(O)cc1,-6.1999998
O1c2c(C(=O)C(O)=C1c1ccc(OC)cc1)c(O)cc(O)c2,-5.1900001
O1[C@](O)(CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1CO,-6.8099999
Oc1ccc(cc1)C[C@H](N)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N,-7.7600002
O1c2c(C(=O)C=C1c1cc(O)c(O)cc1)c(O)cc(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c2,-6.3699999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccc(F)cc1)C(C)C,-4.3299999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N(C)C,-4.0599999
S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1ccccc1-c1c2c(ccc1)cccc2)C(C)C,-4.0300002
Fc1c(cccc1F)\C(=C/C(=O)NC)\c1cc2n(C(C)C)c(nc2cc1)N,-5.2199998
OC,-4.4899998
O=C(NC(=O)[C@@H](N)Cc1c2c([nH]c1)cccc2)C,-5.6199999
O1[C@@H]2[C@]34CCN([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2=O)CC=C,-4.6700001
O(C(C(OC(=O)C)c1cc(OC)c(OC)cc1)C)c1c(OC)cc(cc1OC)CC=C,-4.5900002
O(C(C(O)c1cc(OC)c(OC)cc1)C)c1c(OC)cc(cc1OC)CC=C,-4.6199999
O(C(C(O)c1cc(OC)cc(O)c1)C)c1c(OC)cc(cc1OC)CC=C,-4.6500001
O=C1Nc2c(nccc2C)N(c2ncccc12)C1CC1,-4.52
O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)CC,-4.8499999
S(=O)(Cc1ncc(C)c(OC)c1C)c1[nH]c2c(n1)cc(OC)cc2,-4.1700001
O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@@H]([C@]4(CO)[C@@](O)(C[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C[C@H]4O)CC3)[C@H](O)C[C@]12C,-7.23
[Cl-].O(CCCCC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-4.77
[Cl-].O(CCCCCC)c1cc(NC(OCC[NH+]2CCCC2)=O)ccc1,-5.48
O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,-4.71
[nH]1c2c(nc1-c1ncccc1)cc(cc2)C(N)=N,-6.4699998
O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)C1=O)C,-4.52
O1c2c(C(=O)C(O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-6.1149998
O1c2c(C(=O)C(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)=C1c1cc(O)c(O)cc1)c(O)cc(O)c2,-6.0999999
Oc1cc(ccc1O)CC(OC(=O)\C=C\c1cc(O)c(O)cc1)C(O)=O,-6.6999998
Oc1ccccc1C(O)=O,-4.8200002
O=C(N[C@@H](CC(=O)N)C(=O)N[C@H]([C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)Cc1ccccc1)c1nc2c(cc1)cccc2,-6.2600002
O(CC(O)=O)c1cc(OC)ccc1[C@@H]1c2cc(OCCC)ccc2C[C@H]1C(O)=O,-5.23
O1[C@H]2CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](CC[C@@H](\C=C\C=C\C=C(/C)\[C@@H](OC)C[C@H]3O[C@](O)([C@@H](CC3)C)C(=O)C(=O)N3[C@@H](C(CCC3)[C@@H]2C[C@H]2C[C@@H](OC)[C@H](OCCO)CC2)C1=O)C)C)C,-4.6300001
S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1,-4.8800001
Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2c1cccc2,-5.23
O(C[C@H](O)CNC(C)C)c1ccc(cc1)CCOCC1CC1,-4.8099999
O(C[C@H](OC(=O)C1CC1)CNC(C)C)c1ccc(cc1)CCOCC1CC1,-4.52
O=C1N(C)C(=O)N(c2ncn(c12)C)C,-4.3400002
S1[C@H]2N(C(C(O)=O)=C(C1)C)C(=O)[C@H]2NC(=O)[C@H](N)C=1CC=CCC=1,-5.6900001
Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(NCC1)C,-5.4400001
Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)cc1N1CC(N(CC1)CC)C,-4.77
S(=O)(=O)(N[C@@H](Cc1ccc(cc1)CN)C(=O)N(C)C1CCCC1)c1cc2c(cc1)cccc2,-4.9586072
n1c2c(n(c1)Cc1ccccc1)cccc2,-4.1481304
OC(=O)Cc1ccc(cc1)Cn1nccc1,-5.5391021
n1n(ccc1)Cc1cc(ccc1)CN,-4.5466819
O(CC(O)CNC(C)C)c1ccccc1OCC=C,-4.2475038
O=C1N(N=NN1CC)CCN1CCC(N(C(=O)CC)c2ccccc2)(CC1)COC,-3.824779
Fc1ccc(cc1)C[C@@H]1CCCN(C1)C[C@@H]1CCCC[C@H]1NC(=O)Nc1cc(ccc1)-c1nnnn1C,-5.6989698
O(C)c1cc(ccc1OC)CCN(CCC[C@](C(C)C)(C#N)c1cc(OC)c(OC)cc1)C,-4.9612799
Clc1cc(Cl)cc(c1-c1nn(nn1)C)-c1cc(F)c(cc1)[C@H](NC(=O)C1(NC(=O)C(F)(F)F)CC1)C,-4.5528421
Clc1cc(Cl)cc(-c2cc(F)c(cc2)[C@H](NC(=O)C2(NC(=O)C(F)(F)F)CC2)C)c1C(OC)=O,-4.7447276
Clc1cc(-c2cc(F)c(cc2)[C@H](NC(=O)C2(NC(=O)C(F)(F)F)CC2)C)c(C(OC)=O)c(F)c1,-4.5686364
O(c1cc(ncc1CNC)C)c1ccccc1Oc1ccccc1,-4.8399267
OC(=O)Cc1n(C)c(cc1)C(=O)c1ccc(cc1)C,-5.0757208
s1c2c(cc1)\C(\c1c(CC2=O)cccc1)=C\1/CCN(CC/1)C,-3.9546771
Brc1ccc(cc1)C(CCN(C)C)c1ncccc1,-4.7447276
O1[C@H](OC[C@@H](NC(=O)Cc2ccccc2)[C@@H]1C)c1ccc(N(O)O)cc1,-4.9846401
OC(=O)C(C)c1cc(ccc1)C(=O)c1ccccc1,-4.7071905
Clc1nc(C(=O)\N=C(\N)/N)c(nc1N)N,-5.5642352
O=C(N[C@H](CC(=O)N)C(=O)N[C@H]([C@H](O)CN1C[C@H]2[C@@H](C[C@@H]1C(=O)NC(C)(C)C)CCCC2)Cc1ccccc1)c1nc2c(cc1)cccc2,-5.8616972
Clc1cc2c(-n3c(CN=C2c2ccccc2F)cnc3C)cc1,-4.361012
Clc1cc(C(=O)NCCN(CC)CC)c(OC)cc1N,-4.6516953
FC(F)(F)COc1ccc(OCC(F)(F)F)cc1C(=O)NCC1NCCCC1,-4.4168015
